1003235,26,2010,74,78,0,2,606667,-1
1003285,12,2010,83,83,0,1,875000,-1
1002372,424,2010,80,78,0,3,900000,-1
1003268,7,2010,83,85,0,2,875000,-1
1002499,2,2010,81,84,0,3,875000,-1
1003217,10,2010,82,82,0,1,875000,-1
1002417,19,2010,87,87,0,4,3750000,-1
1003306,8,2010,84,84,0,1,875000,-1
1003324,19,2010,76,77,0,1,525000,-1
1003161,19,2010,85,86,0,3,816667,-1
1003314,26,2010,80,83,0,1,637500,-1
1003310,9,2010,78,78,0,4,870000,-1
1003339,15,2010,96,88,0,11,9538462,-1
1003341,15,2010,90,90,0,10,6700000,-1
1003347,8,2010,82,82,0,2,845833,-1
1003342,15,2010,84,85,0,2,845833,-1
1002414,2,2000,80,84,0,1,1000000,-1
1002414,6,2010,87,92,0,1,7500000,-1
1002406,9,2000,87,87,0,1,1000000,-1
1002406,16,2010,87,87,0,11,5275000,-1
1003022,21,2010,85,85,0,1,1812500,-1
1002345,7,2010,89,89,0,4,6250000,-1
1002736,17,2010,89,91,0,11,6083333,-1
1003024,30,2000,83,81,0,1,1000000,-1
1003024,3,2010,89,86,0,4,7500000,-1
1003025,425,2010,82,85,0,3,4500000,-1
1003321,5,2010,78,82,0,1,500000,-1
1002987,3,2010,91,91,0,4,6875000,-1
1003352,1,2010,94,90,0,15,6666666,-1
1002852,30,2010,86,88,0,1,3250000,-1
1002702,17,2010,84,84,0,3,3000000,-1
1002713,25,2010,83,83,0,1,2300000,-1
1003209,24,2010,78,78,0,1,535000,-1
1003173,20,2010,84,85,0,4,6680000,-1
1003169,19,2010,86,84,0,4,3362500,-1
1002721,17,2010,79,82,0,1,900000,-1
1002853,12,2010,89,88,0,6,8250000,-1
1003206,4,2010,81,86,0,2,3200000,-1
1002854,1,2010,90,87,0,1,3125000,-1
1002669,24,2010,92,90,0,3,5325000,-1
1002347,17,2010,82,82,0,1,750000,-1
1002565,16,2010,88,88,0,1,800000,-1
1002342,19,2010,86,89,0,1,2500000,-1
1002706,17,2010,87,87,0,1,716667,-1
1003041,10,2010,86,86,0,1,1100000,-1
1002387,26,2010,80,80,0,1,900000,-1
1002722,30,2010,83,83,0,2,1150000,-1
1003371,425,2010,87,89,0,1,3000000,-1
1003262,1,2010,82,82,0,3,2666667,-1
1003369,6,2010,84,84,0,1,2200000,-1
1002849,22,2010,82,82,0,2,800000,-1
1002921,1,2010,85,85,0,3,3887500,-1
1002922,23,2010,88,88,0,2,900000,-1
1002646,3,2010,85,85,0,1,1850000,-1
1002412,6,2010,86,87,0,2,3750000,-1
1002737,17,2010,86,85,0,10,3954545,-1
1003037,3,2010,84,84,0,1,2300000,-1
1002679,19,2010,78,83,0,1,1100000,-1
1002482,6,2010,78,82,0,1,1450000,-1
1002887,18,2010,88,88,0,2,3400000,-1
1003313,21,2010,86,86,0,4,6600000,-1
1003023,24,2010,88,86,0,5,5100000,-1
1003105,26,2010,84,86,0,1,1425000,-1
1002677,424,2010,83,83,0,2,1800000,-1
1002411,6,2010,88,88,0,2,1250000,-1
1003067,25,2010,80,84,0,2,1500000,-1
1002747,25,2010,86,84,0,2,2875000,-1
1002724,17,2010,81,81,0,2,787500,-1
1002474,19,2010,84,84,0,1,750000,-1
1002386,16,2010,81,85,0,4,3500000,-1
1002710,17,2010,83,83,0,2,912500,-1
1003377,425,2010,84,84,0,3,2383333,-1
1003007,24,2010,80,78,0,1,583333,-1
1002388,2,2010,84,82,0,1,793333,-1
1002905,10,2010,76,79,0,2,595000,-1
1002463,13,2010,83,83,0,1,850000,-1
1003021,3,2010,83,83,0,1,821667,-1
1003291,25,2010,78,78,0,1,607500,-1
1003378,15,2010,82,83,0,1,675000,-1
1003389,5,2010,82,82,0,1,500000,-1
1002316,15,2010,76,82,0,1,875000,-1
1002434,6,2010,77,80,0,3,635000,-1
1002791,25,2010,76,76,0,1,585833,-1
1003180,10,2010,79,83,0,1,630000,-1
1002903,8,2010,77,79,0,1,612500,-1
1002383,28,2010,82,83,0,1,543333,-1
1002571,9,2010,78,78,0,1,558333,-1
1002605,18,2010,82,82,0,2,875000,-1
1003026,424,2010,83,83,0,1,875000,-1
1002752,7,2010,84,83,0,2,875000,-1
1002656,12,2010,77,76,0,3,704167,-1
1003225,21,2010,75,72,0,3,687500,-1
1002376,3,2010,85,84,0,3,820833,-1
1002320,3,2010,77,77,0,1,578333,-1
1002609,29,2010,80,78,0,3,712500,-1
1002875,6,2010,74,77,0,2,660000,-1
1003170,10,2010,83,82,0,1,875000,-1
1002458,15,2010,82,79,0,3,900000,-1
1002918,24,2010,77,74,0,3,900000,-1
1002298,17,2010,78,76,0,4,630000,-1
1003328,16,2010,74,74,0,4,618333,-1
1003077,30,2010,74,77,0,1,650000,-1
1003344,19,2010,85,84,0,1,850000,-1
1003061,4,2010,85,82,0,2,875000,-1
1002916,8,2010,86,84,0,2,875000,-1
1002497,20,2010,78,80,0,3,566667,-1
1002780,13,2010,84,82,0,2,654167,-1
1003650,7,2010,82,82,0,1,850000,-1
1002348,23,2010,88,90,0,6,5000000,-1
1003759,17,1980,87,87,0,1,1000000,-1
1003761,6,1980,88,86,0,1,1000000,-1
1003762,23,1980,86,88,0,1,1000000,-1
1003763,4,1980,87,87,0,1,1000000,-1
1003764,2,1980,87,84,0,1,1000000,-1
1003765,7,1980,91,89,0,1,1000000,-1
1003767,4,1980,88,88,0,1,1000000,-1
1003768,4,1980,88,86,0,1,1000000,-1
1003769,10,1980,90,90,0,1,1000000,-1
1003770,2,1980,85,85,0,1,1000000,-1
1003771,414,1980,86,86,0,1,1000000,-1
1003772,8,1980,94,90,0,1,1000000,-1
1003773,26,1980,95,90,0,1,1000000,-1
1003774,7,1980,86,86,0,1,1000000,-1
1003775,8,1980,87,87,0,1,1000000,-1
1003776,5,1980,87,87,0,1,1000000,-1
1003777,8,1980,88,88,0,1,1000000,-1
1003778,4,1980,88,85,0,1,1000000,-1
1003779,6,1980,88,86,0,1,1000000,-1
1003780,2,1980,91,91,0,1,1000000,-1
1003781,419,1980,89,87,0,1,1000000,-1
1003782,8,1980,85,88,0,1,1000000,-1
1003783,6,1980,92,88,0,1,1000000,-1
1003784,10,1980,86,86,0,1,1000000,-1
1003785,2,1980,88,85,0,1,1000000,-1
1003786,2,1980,93,88,0,1,1000000,-1
1003787,420,1980,88,88,0,1,1000000,-1
1003788,26,1980,91,87,0,1,1000000,-1
1003789,4,1980,86,84,0,1,1000000,-1
1003790,15,1980,88,85,0,1,1000000,-1
1003791,10,1980,80,75,0,1,1000000,-1
1003792,26,1980,88,86,0,1,1000000,-1
1003793,19,1980,91,88,0,1,1000000,-1
1003794,19,1980,86,86,0,1,1000000,-1
1003795,20,1980,0,0,0,1,1000000,-1
1003796,16,1980,88,88,0,1,1000000,-1
1003797,3,1980,86,84,0,1,1000000,-1
1003798,2,1980,95,90,0,1,1000000,-1
1003799,2,1980,85,85,0,1,1000000,-1
1003800,8,1980,84,88,0,1,1000000,-1
1003801,414,1980,89,88,0,1,1000000,-1
1003802,4,1980,88,85,0,1,1000000,-1
1003803,419,1980,80,84,0,1,1000000,-1
1003804,15,1980,86,84,0,1,1000000,-1
1003805,19,1980,82,79,0,1,1000000,-1
1003806,16,1980,86,83,0,1,1000000,-1
1003808,17,1980,87,85,0,1,1000000,-1
1003809,15,1980,91,88,0,1,1000000,-1
1003810,10,1980,87,83,0,1,1000000,-1
1003811,21,2000,88,88,0,1,1000000,-1
1003811,6,1980,89,89,0,1,1000000,-1
1003812,4,1980,87,84,0,1,1000000,-1
1003813,421,1980,87,87,0,1,1000000,-1
1003814,7,1980,84,84,0,1,1000000,-1
1003815,422,1980,87,84,0,1,1000000,-1
1003816,421,1980,87,85,0,1,1000000,-1
1003817,414,1980,84,80,0,1,1000000,-1
1003818,3,2000,87,84,0,1,1000000,-1
1003818,22,1980,87,85,0,1,1000000,-1
1003819,8,1980,84,84,0,1,1000000,-1
1003820,22,1980,87,83,0,1,1000000,-1
1003822,422,1980,85,83,0,1,1000000,-1
1003823,16,1980,89,86,0,1,1000000,-1
1003824,17,2000,83,81,0,1,1000000,-1
1003824,26,1980,88,84,0,1,1000000,-1
1003825,6,2000,86,84,0,1,1000000,-1
1003825,22,1980,86,84,0,1,1000000,-1
1003826,6,1980,84,80,0,1,1000000,-1
1003828,414,1980,78,78,0,1,1000000,-1
1003830,22,1980,88,86,0,1,1000000,-1
1003832,16,1980,80,76,0,1,1000000,-1
1003835,12,2000,86,84,0,1,1000000,-1
1003837,7,2000,83,80,0,1,1000000,-1
1003839,19,2000,86,86,0,1,1000000,-1
1003840,17,2000,84,84,0,1,1000000,-1
1003841,20,2000,80,80,0,1,1000000,-1
1003842,2,2000,80,80,0,1,1000000,-1
1003847,1,2000,84,86,0,1,1000000,-1
1003848,20,2000,86,84,0,1,1000000,-1
1003850,7,2000,85,82,0,1,1000000,-1
1003854,17,2000,84,82,0,1,1000000,-1
1003856,29,2000,82,80,0,1,1000000,-1
1003857,425,2000,86,84,0,1,1000000,-1
1003860,7,2000,85,83,0,1,1000000,-1
1003862,17,2000,89,86,0,1,1000000,-1
1003864,3,2000,83,79,0,1,1000000,-1
1003868,424,2000,85,82,0,1,1000000,-1
1003869,19,2000,77,81,0,1,1000000,-1
1003870,4,2000,85,82,0,1,1000000,-1
1003871,4,2000,83,83,0,1,1000000,-1
1003872,7,2000,88,88,0,1,1000000,-1
1003874,5,2000,96,94,0,1,1000000,-1
1003875,25,2000,84,83,0,1,1000000,-1
1003877,10,2000,83,83,0,1,1000000,-1
1003878,10,2000,85,84,0,1,1000000,-1
1003882,21,2000,89,89,0,1,1000000,-1
1003885,25,2000,88,85,0,1,1000000,-1
1003887,18,2000,86,84,0,1,1000000,-1
1003888,26,2000,89,89,0,1,1000000,-1
1003889,28,2000,86,86,0,1,1000000,-1
1003890,8,2000,82,84,0,1,1000000,-1
1003892,424,2000,87,87,0,1,1000000,-1
1003893,25,2000,86,84,0,1,1000000,-1
1003894,17,2000,84,84,0,1,1000000,-1
1003896,15,2000,82,80,0,1,1000000,-1
1003898,28,2000,88,86,0,1,1000000,-1
1003899,3,2000,88,84,0,1,1000000,-1
1003900,19,2000,87,84,0,1,1000000,-1
1003903,424,2000,85,85,0,1,1000000,-1
1003905,29,2000,86,86,0,1,1000000,-1
1003908,29,2000,82,84,0,1,1000000,-1
1003909,19,2000,90,90,0,1,1000000,-1
1003910,17,2000,87,87,0,1,1000000,-1
1003911,12,2000,83,88,0,1,1000000,-1
1003912,4,2000,82,88,0,1,1000000,-1
1003913,16,2000,83,86,0,1,1000000,-1
1003914,21,2000,94,90,0,1,1000000,-1
1003915,28,2000,80,86,0,1,1000000,-1
1003916,23,2000,86,84,0,1,1000000,-1
1003917,4,2000,86,84,0,1,1000000,-1
1003918,8,2000,85,85,0,1,1000000,-1
1003919,26,2000,87,86,0,1,1000000,-1
1003920,424,2000,81,81,0,1,1000000,-1
1003921,9,2000,86,84,0,1,1000000,-1
1003922,425,2000,78,78,0,1,1000000,-1
1003923,30,2000,83,83,0,1,1000000,-1
1003924,3,2000,86,83,0,1,1000000,-1
1003925,17,2010,83,81,0,1,1250000,-1
1003925,25,2000,90,88,0,1,1000000,-1
1003926,8,2000,85,85,0,1,1000000,-1
1003927,12,2000,85,83,0,1,1000000,-1
1003928,424,2000,90,87,0,1,1000000,-1
1003929,12,2000,86,88,0,1,1000000,-1
1003930,24,2010,88,86,0,1,3250000,-1
1003930,423,2000,90,88,0,1,1000000,-1
1003931,10,2000,82,82,0,1,1000000,-1
1003932,8,2000,78,82,0,1,1000000,-1
1003934,6,2010,84,84,0,1,1000000,-1
1003934,4,2000,88,86,0,1,1000000,-1
1003935,16,2000,88,85,0,1,1000000,-1
1003936,26,2000,87,86,0,1,1000000,-1
1003937,424,2000,82,88,0,1,1000000,-1
1003938,1,2000,90,87,0,1,1000000,-1
1003939,19,2000,83,83,0,1,1000000,-1
1003940,13,2000,83,85,0,1,1000000,-1
1003942,10,2000,89,89,0,1,1000000,-1
1003943,28,2000,83,82,0,1,1000000,-1
1003944,7,2000,84,82,0,1,1000000,-1
1003945,22,2000,89,86,0,1,1000000,-1
1003946,423,2000,79,84,0,1,1000000,-1
1003947,1,2000,86,86,0,1,1000000,-1
1003948,13,2000,84,84,0,1,1000000,-1
1003949,29,2000,83,85,0,1,1000000,-1
1003950,15,2000,88,88,0,1,1000000,-1
1003951,21,2010,80,84,0,1,1000000,-1
1003951,21,2000,82,87,0,1,1000000,-1
1003952,424,2000,83,85,0,1,1000000,-1
1003953,4,2000,82,80,0,1,1000000,-1
1003954,8,2000,84,86,0,1,1000000,-1
1003955,5,2000,78,82,0,1,1000000,-1
1003956,6,2000,83,83,0,1,1000000,-1
1003957,30,2000,84,82,0,1,1000000,-1
1003958,17,2010,88,88,0,1,6200000,-1
1003958,17,2000,94,94,0,1,1000000,-1
1003959,30,2000,83,83,0,1,1000000,-1
1003960,17,2010,81,81,0,-1,-1,-1
1003960,17,2000,83,83,0,1,1000000,-1
1003961,17,2000,88,86,0,1,1000000,-1
1003962,21,2000,78,83,0,1,1000000,-1
1003963,423,2000,81,81,0,1,1000000,-1
1003964,13,2000,92,90,0,1,1000000,-1
1003965,19,2000,85,83,0,1,1000000,-1
1003966,3,2000,83,82,0,1,1000000,-1
1003967,12,2000,84,84,0,1,1000000,-1
1003968,28,2000,88,86,0,1,1000000,-1
1003969,3,2000,89,87,0,1,1000000,-1
1003970,4,2000,86,86,0,1,1000000,-1
1003971,28,2000,84,84,0,1,1000000,-1
1003972,5,2000,94,90,0,1,1000000,-1
1003973,25,2000,86,84,0,1,1000000,-1
1003974,25,2000,83,87,0,1,1000000,-1
1003975,424,2000,83,83,0,1,1000000,-1
1003976,424,2000,89,87,0,1,1000000,-1
1003977,1,2010,85,85,0,2,5200000,-1
1003977,1,2000,93,93,0,1,1000000,-1
1003978,26,2000,86,86,0,1,1000000,-1
1003979,15,2000,83,81,0,1,1000000,-1
1003980,26,2000,81,81,0,1,1000000,-1
1003982,29,2000,86,84,0,1,1000000,-1
1003983,4,2000,80,85,0,1,1000000,-1
1003985,30,2000,79,83,0,1,1000000,-1
1003986,16,2000,87,84,0,1,1000000,-1
1003987,25,2000,87,86,0,1,1000000,-1
1003989,20,2010,77,78,0,1,500000,-1
1003989,19,2000,86,83,0,1,1000000,-1
1003990,5,2000,87,85,0,1,1000000,-1
1003991,6,2000,85,83,0,1,1000000,-1
1003992,15,2000,89,87,0,1,1000000,-1
1003993,16,2000,81,84,0,1,1000000,-1
1003994,15,2000,81,84,0,1,1000000,-1
1003995,26,2000,83,80,0,1,1000000,-1
1003999,1,2000,86,92,0,1,1000000,-1
1004000,23,2000,82,86,0,1,1000000,-1
1004001,17,2000,78,83,0,1,1000000,-1
1004002,21,2010,86,86,0,1,1000000,-1
1004003,8,2000,83,83,0,1,1000000,-1
1004004,17,2000,84,84,0,1,1000000,-1
1004005,1,2010,84,83,0,2,5062500,-1
1004005,6,2000,88,86,0,1,1000000,-1
1004006,29,2000,83,83,0,1,1000000,-1
1004007,26,2000,83,85,0,1,1000000,-1
1004008,9,2010,84,82,0,1,5000000,-1
1004008,5,2000,90,86,0,1,1000000,-1
1004009,23,2000,90,87,0,1,1000000,-1
1004010,26,2000,86,84,0,1,1000000,-1
1004011,8,2000,84,84,0,1,1000000,-1
1004012,16,2000,84,81,0,1,1000000,-1
1004013,424,2010,86,84,0,2,3000000,-1
1004013,13,2000,88,84,0,1,1000000,-1
1004014,26,2000,89,85,0,1,1000000,-1
1004015,20,2010,80,80,0,-1,-1,-1
1004015,425,2000,82,82,0,1,1000000,-1
1004016,12,2000,85,85,0,1,1000000,-1
1004017,29,2000,80,83,0,1,1000000,-1
1004018,26,2000,86,86,0,1,1000000,-1
1004019,8,2000,83,83,0,1,1000000,-1
1004020,10,2000,85,85,0,1,1000000,-1
1004021,30,2000,84,84,0,1,1000000,-1
1004022,17,2010,82,82,0,1,1416667,-1
1004022,17,2000,88,88,0,1,1000000,-1
1004023,15,2000,84,84,0,1,1000000,-1
1004024,16,2000,87,85,0,1,1000000,-1
1004025,15,2010,84,82,0,-1,-1,-1
1004025,6,2000,84,80,0,1,1000000,-1
1004026,7,2000,84,86,0,1,1000000,-1
1004027,10,2000,81,84,0,1,1000000,-1
1004028,30,2000,78,82,0,1,1000000,-1
1004029,5,2000,82,84,0,1,1000000,-1
1004030,8,2000,85,83,0,1,1000000,-1
1004031,8,2010,85,83,0,-1,-1,-1
1004031,2,2000,86,85,0,1,1000000,-1
1004032,9,2000,88,85,0,1,1000000,-1
1004033,14,2000,82,82,0,1,1000000,-1
1004034,13,2010,84,82,0,1,3533333,-1
1004034,20,2000,86,85,0,1,1000000,-1
1004035,9,2010,84,83,0,3,5500000,-1
1004035,15,2000,87,85,0,1,1000000,-1
1004036,22,2000,82,82,0,1,1000000,-1
1004037,5,2000,87,85,0,1,1000000,-1
1004038,25,2000,84,82,0,1,1000000,-1
1004039,16,2000,86,83,0,1,1000000,-1
1004040,20,2000,87,85,0,1,1000000,-1
1004042,1,2000,85,83,0,1,1000000,-1
1004043,17,2000,84,82,0,1,1000000,-1
1004044,15,2000,84,84,0,1,1000000,-1
1004045,26,2000,80,84,0,1,1000000,-1
1004046,423,2000,76,80,0,1,1000000,-1
1004047,30,2000,85,85,0,1,1000000,-1
1004048,8,2000,82,82,0,1,1000000,-1
1004049,17,2000,82,82,0,1,1000000,-1
1004050,18,2000,78,82,0,1,1000000,-1
1004051,7,2010,80,84,0,1,3500000,-1
1004051,8,2000,80,83,0,1,1000000,-1
1004052,2,2000,77,81,0,1,1000000,-1
1004053,5,2000,81,83,0,1,1000000,-1
1004054,25,2000,84,88,0,1,1000000,-1
1004055,25,2000,76,80,0,1,1000000,-1
1004056,424,2010,82,82,0,-1,-1,-1
1004056,23,2000,83,84,0,1,1000000,-1
1004057,3,2000,82,79,0,1,1000000,-1
1004058,6,2000,78,77,0,1,1000000,-1
1004059,26,2000,82,82,0,1,1000000,-1
1004060,21,2000,82,82,0,1,1000000,-1
1004061,22,2010,82,82,0,3,3750000,-1
1004061,14,2000,88,88,0,1,1000000,-1
1004062,29,2000,78,82,0,1,1000000,-1
1004063,22,2000,85,84,0,1,1000000,-1
1004064,10,2000,82,85,0,1,1000000,-1
1004067,4,2010,85,88,0,7,4935714,-1
1004067,19,2000,85,91,0,1,1000000,-1
1004068,7,2000,84,84,0,1,1000000,-1
1004069,423,2000,89,87,0,1,1000000,-1
1004070,7,2010,81,81,0,1,1150000,-1
1004070,13,2000,84,84,0,1,1000000,-1
1004071,13,2000,86,84,0,1,1000000,-1
1004072,1,2010,83,80,0,1,4500000,-1
1004072,1,2000,87,84,0,1,1000000,-1
1004073,16,2000,85,85,0,1,1000000,-1
1004074,15,2000,78,81,0,1,1000000,-1
1004075,424,2000,83,80,0,1,1000000,-1
1004076,424,2010,83,85,0,1,6500000,-1
1004076,23,2000,88,86,0,1,1000000,-1
1004077,423,2000,86,84,0,1,1000000,-1
1004078,9,2000,87,84,0,1,1000000,-1
1004079,12,2000,87,85,0,1,1000000,-1
1004080,26,2010,84,84,0,2,6250000,-1
1004080,22,2000,86,86,0,1,1000000,-1
1004081,20,2000,82,81,0,1,1000000,-1
1004082,16,2000,75,78,0,1,1000000,-1
1004083,28,2000,84,84,0,1,1000000,-1
1004084,18,2010,0,0,0,1,575000,-1
1004084,20,2000,77,80,0,1,1000000,-1
1004085,14,2010,76,80,0,6,3607142,-1
1004085,23,2000,83,83,0,1,1000000,-1
1004087,9,2000,85,89,0,1,1000000,-1
1004088,22,2000,84,83,0,1,1000000,-1
1004089,1,2000,76,72,0,1,1000000,-1
1004090,424,2010,86,85,0,2,4550000,-1
1004090,424,2000,86,86,0,1,1000000,-1
1004092,425,2010,83,82,0,-1,-1,-1
1004092,3,2000,85,83,0,1,1000000,-1
1004093,20,2010,90,88,0,3,7000000,-1
1004093,20,2000,88,86,0,1,1000000,-1
1004094,10,2010,84,84,0,1,6000000,-1
1004094,423,2000,86,86,0,1,1000000,-1
1004095,7,2000,78,83,0,1,1000000,-1
1004096,9,2010,82,88,0,1,3500000,-1
1004096,9,2000,79,83,0,1,1000000,-1
1004097,18,2010,81,77,0,2,4000000,-1
1004097,7,2000,86,84,0,1,1000000,-1
1004098,17,2000,83,83,0,1,1000000,-1
1004099,17,2010,78,80,0,1,750000,-1
1004099,423,2000,78,85,0,1,1000000,-1
1004100,424,2010,82,84,0,4,2750000,-1
1004100,20,2000,84,82,0,1,1000000,-1
1004101,13,2010,83,83,0,1,1150000,-1
1004101,19,2000,82,82,0,1,1000000,-1
1004102,1,2010,83,85,0,3,3400000,-1
1004102,8,2000,83,80,0,1,1000000,-1
1004103,4,2010,87,85,0,5,6500000,-1
1004103,424,2000,85,83,0,1,1000000,-1
1004104,22,2000,78,78,0,1,1000000,-1
1004105,24,2010,77,78,0,-1,-1,-1
1004105,22,2000,81,81,0,1,1000000,-1
1004106,28,2010,89,89,0,1,7200000,-1
1004106,6,2000,87,87,0,1,1000000,-1
1004107,28,2010,88,88,0,4,6900000,-1
1004107,28,2000,85,83,0,1,1000000,-1
1004108,20,2010,87,85,0,2,3000000,-1
1004108,13,2000,83,82,0,1,1000000,-1
1004109,23,2010,89,89,0,-1,-1,-1
1004109,13,2000,86,86,0,1,1000000,-1
1004110,19,2010,81,87,0,1,4250000,-1
1004110,22,2000,82,86,0,1,1000000,-1
1004111,24,2010,77,79,0,1,750000,-1
1004111,424,2000,82,82,0,1,1000000,-1
1004112,12,2010,83,81,0,-1,-1,-1
1004112,6,2000,87,84,0,1,1000000,-1
1004113,16,2010,78,82,0,1,500000,-1
1004113,6,2000,74,78,0,1,1000000,-1
1004114,13,2000,77,79,0,1,1000000,-1
1004115,8,2000,77,77,0,1,1000000,-1
1004116,14,2010,90,90,0,10,7727272,-1
1004116,14,2000,85,83,0,1,1000000,-1
1004117,18,2010,85,84,0,4,4500000,-1
1004117,18,2000,84,82,0,1,1000000,-1
1004118,17,2010,82,86,0,2,3750000,-1
1004118,28,2000,82,82,0,1,1000000,-1
1004119,13,2010,81,86,0,2,2900000,-1
1004119,23,2000,74,77,0,1,1000000,-1
1004120,23,2010,83,86,0,3,2500000,-1
1004120,3,2000,80,83,0,1,1000000,-1
1004121,16,2000,78,75,0,1,1000000,-1
1004122,425,2010,84,84,0,3,4062500,-1
1004122,10,2000,83,81,0,1,1000000,-1
1004123,20,2010,85,85,0,1,1700000,-1
1004123,21,2000,87,85,0,1,1000000,-1
1004124,8,2000,77,75,0,1,1000000,-1
1004125,21,2000,82,82,0,1,1000000,-1
1004126,425,2000,82,82,0,1,1000000,-1
1004127,23,2010,92,88,0,4,6100000,-1
1004127,23,2000,84,84,0,1,1000000,-1
1004128,23,2010,92,88,0,4,6100000,-1
1004128,23,2000,83,83,0,1,1000000,-1
